dataset,T2,clusters,min,mean
Oklahoma97,1,8,0.6772486772486772,0.7850564422545578
Oklahoma97,1,4,0.8603174603174604,0.9477225189360508
Oklahoma97,1,5,0.8554502369668247,0.901362058239148
Oklahoma97,1,6,0.7794561933534743,0.8516470618412993
Oklahoma97,1,7,0.6417910447761194,0.7946789257809806
Oklahoma97,1,8,0.6086956521739131,0.7789583592413294
Oklahoma97,1,4,0.8277027027027027,0.9103036292891312
Oklahoma97,1,5,0.7911646586345381,0.8734166937486005
Oklahoma97,1,6,0.6842105263157895,0.8255297570625588
Oklahoma97,1,7,0.7263157894736842,0.8426181915395949
Oklahoma97,1,8,0.6486486486486487,0.7868927478905191
Oklahoma97,1,4,0.8388278388278388,0.9185418476797788
Oklahoma97,1,5,0.8430493273542601,0.8886219774594263
Oklahoma97,1,6,0.7453083109919572,0.8644517209288609
Oklahoma97,1,7,0.5698924731182796,0.8052874691425248
Oklahoma97,1,8,0.5934065934065934,0.7892155765677701
Oklahoma97,1,4,0.8333333333333334,0.9223693239279784
Oklahoma97,1,5,0.8513513513513513,0.9172971620834868
Oklahoma97,1,6,0.7808219178082192,0.8698996670092872
Oklahoma97,1,7,0.7751479289940828,0.8590867768616548
Oklahoma97,1,8,0.7708333333333334,0.8428704437300923
Oklahoma97,1,4,0.7933333333333333,0.9012305580459826
Oklahoma97,1,5,0.7965517241379311,0.8827846918313449
Oklahoma97,1,6,0.7848101265822784,0.857178631757285
Oklahoma97,1,7,0.7635782747603834,0.8410966563582961
Oklahoma97,1,8,0.78,0.8490579397956872
Oklahoma97,1,4,0.825,0.9207145168593007
Oklahoma97,1,5,0.8154613466334164,0.8873678040928829
Oklahoma97,1,6,0.776824034334764,0.8557185535723879
Oklahoma97,1,7,0.7142857142857143,0.8181011783020227
Oklahoma97,1,8,0.7402597402597403,0.8254244878133257
