dataset,T2,ratio,div,recall
citeseer,5,0.175,1.3623188405797102,0.9693251533742332
citeseer,5,0.2,1.4473684210526316,0.9623655913978496
citeseer,5,0.025,1.0909090909090908,1.0
citeseer,5,0.05,2.2857142857142856,1.0
citeseer,5,0.075,2.0,1.0
citeseer,5,0.1,1.5135135135135136,0.989247311827957
citeseer,5,0.125,1.4680851063829787,0.9913793103448276
citeseer,5,0.15,1.4821428571428572,0.9856115107913668
citeseer,5,0.175,1.5873015873015872,0.9754601226993864
citeseer,5,0.2,1.6197183098591552,0.967741935483871
citeseer,5,0.025,0.7692307692307693,0.9565217391304348
citeseer,5,0.05,1.0909090909090908,0.9782608695652174
citeseer,5,0.075,1.2258064516129032,0.9855072463768116
citeseer,5,0.1,1.5135135135135136,0.978494623655914
citeseer,5,0.125,1.4166666666666667,0.9827586206896552
citeseer,5,0.15,1.3965517241379308,0.9784172661870504
citeseer,5,0.175,1.4328358208955223,0.9754601226993864
citeseer,5,0.2,1.5135135135135136,0.9731182795698924
citeseer,5,0.025,0.5333333333333333,1.0
citeseer,5,0.05,0.9166666666666666,0.9565217391304348
citeseer,5,0.075,1.15625,0.9565217391304348
citeseer,5,0.1,1.325,0.946236559139785
citeseer,5,0.125,1.4166666666666667,0.9396551724137931
citeseer,5,0.15,1.3965517241379308,0.9496402877697842
citeseer,5,0.175,1.3970588235294117,0.9263803680981596
citeseer,5,0.2,1.4155844155844155,0.9086021505376344
citeseer,5,0.025,2.833333333333333,1.0
citeseer,5,0.05,1.4210526315789471,1.0
citeseer,5,0.075,1.4642857142857142,1.0
citeseer,5,0.1,1.3846153846153846,1.0
citeseer,5,0.125,1.32,1.0
citeseer,5,0.15,1.3559322033898304,1.0
citeseer,5,0.175,1.3623188405797102,1.0
citeseer,5,0.2,1.3544303797468351,0.9946236559139784
citeseer,5,0.025,1.3,1.0
citeseer,5,0.05,1.4210526315789471,1.0
citeseer,5,0.075,0.9714285714285714,1.0
citeseer,5,0.1,0.9787234042553192,1.0
citeseer,5,0.125,0.9661016949152542,1.0
citeseer,5,0.15,0.8533333333333334,1.0
citeseer,5,0.175,0.8522727272727273,1.0
citeseer,5,0.2,0.8415841584158416,0.9946236559139784
citeseer,5,0.025,1.875,1.0
citeseer,5,0.05,1.3,0.9782608695652174
citeseer,5,0.075,1.15625,0.9855072463768116
citeseer,5,0.1,0.9787234042553192,0.956989247311828
citeseer,5,0.125,1.148148148148148,0.9655172413793104
citeseer,5,0.15,1.2063492063492065,0.9640287769784172
citeseer,5,0.175,1.2638888888888888,0.9631901840490796
citeseer,5,0.2,1.2962962962962965,0.956989247311828
citeseer,5,0.025,1.3,1.0
citeseer,5,0.05,1.0,1.0
citeseer,5,0.075,0.8648648648648649,1.0
citeseer,5,0.1,0.9787234042553192,1.0
citeseer,5,0.125,1.0,0.9913793103448276
citeseer,5,0.15,1.0746268656716418,0.9856115107913668
citeseer,5,0.175,1.0375,0.9693251533742332
citeseer,5,0.2,1.0666666666666669,0.967741935483871
citeseer,5,0.025,1.875,1.0
citeseer,5,0.05,1.5555555555555556,1.0
citeseer,5,0.075,1.4642857142857142,1.0
citeseer,5,0.1,1.2682926829268293,1.0
citeseer,5,0.125,1.1886792452830188,0.9913793103448276
citeseer,5,0.15,1.278688524590164,0.9856115107913668
citeseer,5,0.175,1.2328767123287672,0.98159509202454
citeseer,5,0.2,1.0,0.9838709677419356
citeseer,2,0.025,2.833333333333333,1.0
citeseer,2,0.05,1.4210526315789471,1.0
citeseer,2,0.075,1.3,0.9855072463768116
citeseer,2,0.1,1.162790697674419,0.989247311827957
citeseer,2,0.125,1.1886792452830188,0.9913793103448276
citeseer,2,0.15,1.278688524590164,0.9928057553956836
citeseer,2,0.175,1.2328767123287672,0.9877300613496932
citeseer,2,0.2,1.325,0.989247311827957
citeseer,2,0.025,0.7692307692307693,1.0
citeseer,2,0.05,0.7692307692307693,0.9782608695652174
citeseer,2,0.075,0.6829268292682927,0.9855072463768116
citeseer,2,0.1,0.8979591836734694,0.989247311827957
citeseer,2,0.125,0.9661016949152542,0.9913793103448276
citeseer,2,0.15,1.0144927536231885,0.9856115107913668
citeseer,2,0.175,0.9176470588235294,0.98159509202454
citeseer,2,0.2,1.0,0.9731182795698924
citeseer,2,0.025,1.3,1.0
citeseer,2,0.05,1.0909090909090908,1.0
citeseer,2,0.075,0.8157894736842105,0.9855072463768116
citeseer,2,0.1,0.8235294117647058,0.967741935483871
citeseer,2,0.125,1.0,0.956896551724138
citeseer,2,0.15,1.0441176470588236,0.9640287769784172
citeseer,2,0.175,1.0375,0.9693251533742332
citeseer,2,0.2,1.043956043956044,0.967741935483871
citeseer,2,0.025,2.2857142857142856,1.0
citeseer,2,0.05,1.7058823529411764,1.0
citeseer,2,0.075,1.5555555555555556,1.0
citeseer,2,0.1,1.8181818181818181,1.0
citeseer,2,0.125,1.32,1.0
citeseer,2,0.15,1.4821428571428572,1.0
citeseer,2,0.175,1.4696969696969695,0.9938650306748468
citeseer,2,0.2,1.325,0.9946236559139784
citeseer,2,0.025,1.5555555555555556,0.9565217391304348
citeseer,2,0.05,1.5555555555555556,0.9565217391304348
citeseer,2,0.075,1.5555555555555556,0.9565217391304348
citeseer,2,0.1,1.325,0.967741935483871
citeseer,2,0.125,1.32,0.9741379310344828
citeseer,2,0.15,1.3559322033898304,0.9712230215827338
citeseer,2,0.175,1.3623188405797102,0.9631901840490796
citeseer,2,0.2,1.2409638554216869,0.967741935483871
citeseer,2,0.025,1.875,0.9565217391304348
citeseer,2,0.05,1.875,0.9782608695652174
citeseer,2,0.075,1.6538461538461535,0.9855072463768116
citeseer,2,0.1,1.5135135135135136,0.989247311827957
citeseer,2,0.125,1.4680851063829787,0.9913793103448276
citeseer,2,0.15,1.5740740740740742,0.9928057553956836
citeseer,2,0.175,1.3285714285714283,0.98159509202454
