dataset,T2,ratio,div,recall
Oklahoma97,10,0.125,0.5049342105263158,0.9158469945355192
Oklahoma97,10,0.15,0.5113558155540262,0.9030054644808744
Oklahoma97,10,0.175,0.5328947368421053,0.8915333593445182
Oklahoma97,10,0.2,0.5489159175039662,0.8753840901331512
Oklahoma97,10,0.025,0.3863636363636364,0.9617486338797814
Oklahoma97,10,0.05,0.3996175908221797,0.9562841530054644
Oklahoma97,10,0.075,0.4409448818897638,0.9435336976320584
Oklahoma97,10,0.1,0.4596211365902293,0.9330601092896176
Oklahoma97,10,0.125,0.4963205233033524,0.925136612021858
Oklahoma97,10,0.15,0.5313807531380753,0.9139344262295082
Oklahoma97,10,0.175,0.5374925014997001,0.9040187280530628
Oklahoma97,10,0.2,0.5604688332445391,0.8924547627176511
Oklahoma97,10,0.025,0.3406593406593407,0.96448087431694
Oklahoma97,10,0.05,0.4022988505747127,0.9562841530054644
Oklahoma97,10,0.075,0.4204398447606727,0.9480874316939892
Oklahoma97,10,0.1,0.4144927536231884,0.9426229508196722
Oklahoma97,10,0.125,0.4722445695897024,0.9327868852459016
Oklahoma97,10,0.15,0.5061728395061729,0.9225865209471766
Oklahoma97,10,0.175,0.5571081409477521,0.9106515801794772
Oklahoma97,10,0.2,0.5679871520342612,0.8989416182997609
Oklahoma97,10,0.025,0.31654676258992803,0.9508196721311476
Oklahoma97,10,0.05,0.3996175908221797,0.9494535519125684
Oklahoma97,10,0.075,0.4371727748691099,0.9499089253187614
Oklahoma97,10,0.1,0.4610778443113773,0.9487704918032788
Oklahoma97,10,0.125,0.4793856103476152,0.9382513661202184
Oklahoma97,10,0.15,0.5123966942148761,0.9289617486338798
Oklahoma97,10,0.175,0.5411906193625977,0.9165040967616076
Oklahoma97,10,0.2,0.5738850080601827,0.9064527142369408
Oklahoma97,10,0.025,0.3656716417910448,0.9808743169398908
Oklahoma97,10,0.05,0.3631284916201117,0.9754098360655736
Oklahoma97,10,0.075,0.3759398496240601,0.9617486338797814
Oklahoma97,10,0.1,0.4063400576368876,0.9487704918032788
Oklahoma97,10,0.125,0.4341692789968652,0.9404371584699454
Oklahoma97,10,0.15,0.4679144385026738,0.930327868852459
Oklahoma97,10,0.175,0.5023446658851114,0.9219664455715958
Oklahoma97,10,0.2,0.5303030303030303,0.9122567429156708
Oklahoma97,10,0.025,0.3759398496240601,0.96448087431694
Oklahoma97,10,0.05,0.4324853228962818,0.9603825136612022
Oklahoma97,10,0.075,0.4466403162055336,0.9517304189435336
Oklahoma97,10,0.1,0.4817813765182186,0.9364754098360656
Oklahoma97,10,0.125,0.46399999999999997,0.926775956284153
Oklahoma97,10,0.15,0.5061728395061729,0.9107468123861566
Oklahoma97,10,0.175,0.5421179302045728,0.8985563792430745
Oklahoma97,10,0.2,0.5464625131995776,0.8849436667804712
Oklahoma97,10,0.025,0.3811320754716981,0.96448087431694
Oklahoma97,10,0.05,0.4022988505747127,0.9590163934426228
Oklahoma97,10,0.075,0.422279792746114,0.9526411657559198
Oklahoma97,10,0.1,0.4409448818897638,0.9487704918032788
Oklahoma97,10,0.125,0.4817813765182186,0.9306010928961748
Oklahoma97,10,0.15,0.4979536152796726,0.918032786885246
Oklahoma97,10,0.175,0.5094228504122497,0.9063597346859148
Oklahoma97,10,0.2,0.5263157894736842,0.8934790030727211
Oklahoma97,10,0.025,0.3605947955390335,0.9590163934426228
Oklahoma97,10,0.05,0.4296875,0.9590163934426228
Oklahoma97,10,0.075,0.4959128065395095,0.9517304189435336
Oklahoma97,10,0.1,0.515527950310559,0.9439890710382514
Oklahoma97,10,0.125,0.5313807531380753,0.9306010928961748
Oklahoma97,10,0.15,0.5497529992942837,0.9203096539162112
Oklahoma97,10,0.175,0.5801479654747226,0.9047990635973469
Oklahoma97,10,0.2,0.5927134312126155,0.8941618299761009
Oklahoma97,10,0.025,0.3656716417910448,0.9699453551912568
Oklahoma97,10,0.05,0.4022988505747127,0.96448087431694
Oklahoma97,10,0.075,0.4797843665768194,0.9544626593806922
Oklahoma97,10,0.1,0.5170984455958549,0.9419398907103824
Oklahoma97,10,0.125,0.5211970074812967,0.9333333333333332
Oklahoma97,10,0.15,0.556343019135365,0.9221311475409836
Oklahoma97,10,0.175,0.5782019704433498,0.9133827545844712
Oklahoma97,10,0.2,0.58495670995671,0.8999658586548309
Oklahoma97,10,0.025,0.2932862190812721,0.9480874316939892
Oklahoma97,10,0.05,0.34806629834254144,0.9467213114754098
Oklahoma97,10,0.075,0.40949935815147626,0.9353369763205828
Oklahoma97,10,0.1,0.4466403162055336,0.930327868852459
Oklahoma97,10,0.125,0.4710610932475885,0.9256830601092896
Oklahoma97,10,0.15,0.4979536152796726,0.9166666666666666
Oklahoma97,10,0.175,0.4988304093567251,0.9098712446351932
Oklahoma97,10,0.2,0.5223492723492723,0.9016729259132809
Oklahoma97,10,0.025,0.3605947955390335,0.9699453551912568
Oklahoma97,10,0.05,0.4352941176470588,0.9562841530054644
Oklahoma97,10,0.075,0.4352941176470588,0.9535519125683058
Oklahoma97,10,0.1,0.4625374625374625,0.9433060109289616
Oklahoma97,10,0.125,0.4853896103896104,0.939344262295082
Oklahoma97,10,0.15,0.5051405071967101,0.930783242258652
Oklahoma97,10,0.175,0.5165680473372781,0.923136948888022
Oklahoma97,10,0.2,0.5303030303030303,0.9129395698190508
Oklahoma97,10,0.025,0.3406593406593407,0.96448087431694
Oklahoma97,10,0.05,0.3656716417910448,0.9576502732240436
Oklahoma97,10,0.075,0.4113110539845759,0.9462659380692168
Oklahoma97,10,0.1,0.4227405247813411,0.9344262295081968
Oklahoma97,10,0.125,0.4443567482241516,0.925136612021858
Oklahoma97,10,0.15,0.4748153122901276,0.913023679417122
Oklahoma97,10,0.175,0.4927198602213162,0.9005072181037846
Oklahoma97,10,0.2,0.532705389848247,0.8856264936838512
Oklahoma97,10,0.025,0.3212996389891697,0.9562841530054644
Oklahoma97,10,0.05,0.3682242990654205,0.96448087431694
Oklahoma97,10,0.075,0.422279792746114,0.9471766848816028
Oklahoma97,10,0.1,0.436702649656526,0.9378415300546448
Oklahoma97,10,0.125,0.4686998394863564,0.9306010928961748
Oklahoma97,10,0.15,0.4918478260869565,0.9225865209471766
Oklahoma97,10,0.175,0.5219714964370546,0.9098712446351932
Oklahoma97,10,0.2,0.5472794506075013,0.9016729259132809
Oklahoma97,10,0.025,0.3656716417910448,0.96448087431694
Oklahoma97,10,0.05,0.4352941176470588,0.96448087431694
Oklahoma97,10,0.075,0.4352941176470588,0.9590163934426228
Oklahoma97,10,0.1,0.44807121661721067,0.956967213114754
Oklahoma97,10,0.125,0.4878048780487805,0.9469945355191256
Oklahoma97,10,0.15,0.5271210013908206,0.9398907103825136
Oklahoma97,10,0.175,0.5666259168704156,0.9293796332422942
Oklahoma97,10,0.2,0.5755782678859602,0.9146466370775008
Oklahoma97,10,0.025,0.3863636363636364,0.9453551912568308
Oklahoma97,10,0.05,0.3996175908221797,0.9562841530054644
Oklahoma97,10,0.075,0.4447368421052632,0.9535519125683058
Oklahoma97,10,0.1,0.464,0.9487704918032788
Oklahoma97,10,0.125,0.4987714987714988,0.939344262295082
Oklahoma97,10,0.15,0.515527950310559,0.930327868852459
Oklahoma97,10,0.175,0.5347305389221557,0.9227467811158798
