dataset,T2,ratio,div,recall
UNC28,5,0.125,0.880184331797235,0.9730392156862744
UNC28,5,0.15,0.8559241706161137,0.9673135852911132
UNC28,5,0.175,0.8272,0.957968476357268
UNC28,5,0.2,0.8207810320781032,0.9532746074301034
UNC28,5,0.025,0.8953488372093024,0.9938650306748468
UNC28,5,0.05,0.8366197183098592,0.9938650306748468
UNC28,5,0.075,0.7832422586520947,0.9836567926455568
UNC28,5,0.1,0.7682926829268293,0.9793103448275862
UNC28,5,0.125,0.7473233404710921,0.9730392156862744
UNC28,5,0.15,0.7529095792300806,0.9616956077630237
UNC28,5,0.175,0.7609868928296067,0.9557793345008756
UNC28,5,0.2,0.7360372340425532,0.9471466870930678
UNC28,5,0.025,1.0123456790123455,0.9938650306748468
UNC28,5,0.05,0.957957957957958,0.9831288343558282
UNC28,5,0.075,0.9046692607003892,0.9785495403472932
UNC28,5,0.1,0.8536931818181818,0.9770114942528736
UNC28,5,0.125,0.8316498316498316,0.9675245098039216
UNC28,5,0.15,0.8350515463917526,0.96220633299285
UNC28,5,0.175,0.8184713375796179,0.9584063047285464
UNC28,5,0.2,0.8169798190675017,0.948295672156262
UNC28,5,0.025,1.1589403973509933,0.98159509202454
UNC28,5,0.05,0.9817629179331308,0.98159509202454
UNC28,5,0.075,0.8899613899613901,0.9826353421859041
UNC28,5,0.1,0.8380281690140845,0.9754789272030652
UNC28,5,0.125,0.8214285714285714,0.9718137254901958
UNC28,5,0.15,0.7864963503649635,0.9678243105209398
UNC28,5,0.175,0.7899686520376176,0.9623467600700524
UNC28,5,0.2,0.7677725118483413,0.9551895825354272
UNC28,5,0.025,1.1589403973509933,0.98159509202454
UNC28,5,0.05,1.0061538461538462,0.99079754601227
UNC28,5,0.075,0.9619238476953909,0.9846782431052092
UNC28,5,0.1,0.8804034582132565,0.9816091954022989
UNC28,5,0.125,0.8357705286839145,0.9730392156862744
UNC28,5,0.15,0.8180129990714949,0.9662921348314608
UNC28,5,0.175,0.8083927157561361,0.9557793345008756
UNC28,5,0.2,0.7994486560992419,0.9467636920720032
UNC28,5,0.025,1.2638888888888888,0.9846625766871164
UNC28,5,0.05,1.1100323624595472,0.98159509202454
UNC28,5,0.075,0.9386138613861386,0.9785495403472932
UNC28,5,0.1,0.8940493468795355,0.9724137931034482
UNC28,5,0.125,0.8482446206115515,0.9724264705882352
UNC28,5,0.15,0.8541666666666666,0.970888661899898
UNC28,5,0.175,0.8360128617363344,0.962784588441331
UNC28,5,0.2,0.8195121951219512,0.9563385675986212
UNC28,5,0.025,1.0123456790123455,0.9846625766871164
UNC28,5,0.05,0.9233038348082596,0.9831288343558282
UNC28,5,0.075,0.8899613899613901,0.9713993871297242
UNC28,5,0.1,0.8484419263456091,0.9601532567049808
UNC28,5,0.125,0.8275475923852184,0.9534313725490196
UNC28,5,0.15,0.8197026022304833,0.9494382022471908
UNC28,5,0.175,0.8026835043409629,0.9426444833625219
UNC28,5,0.2,0.7883561643835616,0.9337418613558024
UNC28,5,0.025,1.0632911392405062,0.9754601226993864
UNC28,5,0.05,0.9878048780487804,0.9785276073619632
UNC28,5,0.075,0.8972868217054264,0.9734422880490295
UNC28,5,0.1,0.875,0.9708812260536398
UNC28,5,0.125,0.8503401360544217,0.9669117647058824
UNC28,5,0.15,0.8367729831144465,0.9637385086823288
UNC28,5,0.175,0.8184713375796179,0.9601576182136602
UNC28,5,0.2,0.7920384351406999,0.9502106472615856
UNC28,5,0.025,1.1733333333333331,0.99079754601227
UNC28,5,0.05,1.0897435897435896,0.9861963190184048
UNC28,5,0.075,1.0269151138716357,0.9846782431052092
UNC28,5,0.1,0.9772727272727272,0.9754789272030652
UNC28,5,0.125,0.9268004722550176,0.9718137254901958
UNC28,5,0.15,0.8683206106870229,0.96220633299285
UNC28,5,0.175,0.8389694041867954,0.9605954465849388
UNC28,5,0.2,0.8491501416430595,0.9509766373037152
UNC28,5,0.025,0.9064327485380116,0.9846625766871164
UNC28,5,0.05,0.9233038348082596,0.9877300613496932
UNC28,5,0.075,0.9046692607003892,0.9816138917262512
UNC28,5,0.1,0.8696275071633238,0.9823754789272032
UNC28,5,0.125,0.8378378378378378,0.9730392156862744
UNC28,5,0.15,0.8180129990714949,0.9688457609805924
UNC28,5,0.175,0.8069620253164557,0.963660245183888
UNC28,5,0.2,0.8044229440221147,0.9563385675986212
