dataset,T2,auc,ap,dp,true,false,fnr,tnr
1684,1,0.9402076918850388,0.9330146407172628,0.0275635501155296,0.0014034889643584519,0.012823037836364385,0.049590680100755666,0.04988537368179734
1684,1,0.9421490798757024,0.9335116318191836,0.03450628218434959,0.004042725631606821,0.017692886872266226,0.033708244671868136,0.05156216398881755
1684,1,0.9464144354610594,0.933423986117846,0.0339750498021986,0.00802931621565122,0.00047974249108983965,0.05913229513906165,0.03623990622557958
1684,1,0.9524878866750374,0.9476653624801554,0.014354958769536281,0.003025488548701789,3.737165141435415e-05,0.036203179060321916,0.02534883100847696
1684,1,0.9466744064419894,0.9381871788579428,0.021350327379738788,0.0076027912245103186,0.009597357872622616,0.03267001968073475,0.049230668177414325
1684,1,0.9450143569101406,0.9392411187043642,0.02143775898114021,0.0008749965272393749,0.0067762120511815046,0.03008103008103008,0.03199639107611549
1684,1,0.9482169348454724,0.9408195755553008,0.027364096169461158,0.0047518749512355215,0.01655558471345766,0.027960222736086768,0.08060430761185737
1684,1,0.9523500155677339,0.9432342849905994,0.02459864835199092,0.0062249729313077285,0.0139303056413697,0.057730492002217824,0.06039873103143581
1684,1,0.9454035502573256,0.9315632824831525,0.012521975374727521,0.0030486086922114127,0.006370216581185246,0.04015035448675405,0.03880189217845202
1684,1,0.9515619626333688,0.9412093027947906,0.031414278067325295,0.004187151808349904,0.0016601753572440653,0.04407006956667505,0.04014081063902606
1684,1,0.9454844414236032,0.9388262099319208,0.015437227318389441,0.0005630308788392247,0.005834427938112018,0.02627464866017721,0.04248364013809783
1684,1,0.9470254435786658,0.9442164365628408,0.016073906116256413,0.0065560132201707855,0.013658716168022058,0.026859860065546283,0.05401584921824802
1684,1,0.9458334435623856,0.939546095652491,0.02160351657709556,0.014712498514189846,0.0071039401979337705,0.053716004097683484,0.050413069312601116
1684,1,0.9503580070044628,0.9444343904878928,0.016128004481775475,0.0008525819013704318,0.004080684469016867,0.04221794084289132,0.04547654199475066
1684,1,0.9482128648496848,0.9420663734929896,0.009328991089297687,0.009695923033311932,0.009231080421065796,0.08312915971442572,0.04581769612743572
1684,1,0.95376891784917,0.9501618919356224,0.02512152032765471,0.01108935911904737,0.02288512583457675,0.04058367814249097,0.08501527177632721
1684,1,0.9484336621211598,0.9418538219641205,0.020296361977817076,0.019779013328903784,0.00851188442211614,0.07464985761153763,0.03782018715482063
